No,date,CP,Cycle20,Cycle80,Cycle320
1783,06-04-2015,223.5400769,  ,  ,  
1784,06-05-2015,224.7310719,  ,  ,  
1785,06-06-2015,225.1605132,  ,  ,  
1786,06-07-2015,223.4116859,  ,  ,  
1787,06-08-2015,228.7742914,  ,  ,  
1788,06-09-2015,229.3705295,  ,  ,  
1789,06-10-2015,228.5884874,  ,  ,  
1790,06-11-2015,229.5844117,  ,  ,  
1791,06-12-2015,229.8112185,  ,  ,  
1792,6/13/2015,233.0153445,  ,  ,  
1793,6/14/2015,232.5071087,  ,  ,  
1794,6/15/2015,236.7909629,  ,  ,  
1795,6/16/2015,251.4326768,HIGH*,  ,  
1796,6/17/2015,247.9693177,  ,  ,  
1797,6/18/2015,249.0124795,  ,  ,  
1798,6/19/2015,244.8034842,  ,  ,  
1799,6/20/2015,245.5825132,  ,  ,  
1800,6/21/2015,244.3002601,  ,  ,  
1801,6/22/2015,247.0178925,  ,  ,  
1802,6/23/2015,244.1847633,  ,  ,  
1803,6/24/2015,240.4515453,LOW*,  ,  
1804,6/25/2015,242.3478577,  ,  ,  
1805,6/26/2015,242.9679974,  ,  ,  
1806,6/27/2015,251.5293267,  ,  ,  
1807,6/28/2015,249.0582858,  ,  ,  
1808,6/29/2015,256.6502224,  ,  ,  
1809,6/30/2015,263.8543569,  ,  ,  
1810,07-01-2015,258.0426476,  ,  ,  
1811,07-02-2015,254.7471134,  ,  ,  
1812,07-03-2015,256.0870428,  ,  ,  
1813,07-04-2015,260.5092396,  ,  ,  
1814,07-05-2015,271.3024582,  ,  ,  
1815,07-06-2015,269.1379401,  ,  ,  
1816,07-07-2015,266.4699191,  ,  ,  
1817,07-08-2015,270.5761429,  ,  ,  
1818,07-09-2015,269.6803048,  ,  ,  
1819,07-10-2015,285.5587808,  ,  ,  
1820,07-11-2015,293.9174538,  ,  ,  
1821,07-12-2015,311.4818799,HIGH,HIGH,HIGH
1822,7/13/2015,292.6492238,  ,  ,  
1823,7/14/2015,287.7409515,  ,  ,  
1824,7/15/2015,285.9228854,  ,  ,  
1825,7/16/2015,278.5327493,  ,  ,  
1826,7/17/2015,280.0647247,  ,  ,  
1827,7/18/2015,277.3546353,  ,  ,  
1828,7/19/2015,275.2819895,LOW,  ,  
1829,7/20/2015,279.114393,  ,  ,  
1830,7/21/2015,276.6524126,  ,  ,  
1831,7/22/2015,277.7643691,  ,  ,  
1832,7/23/2015,276.8116286,  ,  ,  
1833,7/24/2015,289.3059763,  ,  ,  
1834,7/25/2015,289.50764,  ,  ,  
1835,7/26/2015,293.3148428,  ,  ,  
1836,7/27/2015,294.4267618,  ,  ,  
1837,7/28/2015,295.4101253,HIGH,  ,  
1838,7/29/2015,289.8558364,  ,  ,  
1839,7/30/2015,288.2362607,  ,  ,  
1840,7/31/2015,284.5973244,  ,  ,  
1841,08-01-2015,281.6688463,  ,  ,  
1842,08-02-2015,282.4230064,  ,  ,  
1843,08-03-2015,282.1850523,  ,  ,  
1844,08-04-2015,285.2866175,  ,  ,  
1845,08-05-2015,282.3388869,  ,  ,  
1846,08-06-2015,278.9957487,  ,  ,  
1847,08-07-2015,279.4887151,  ,  ,  
1848,08-08-2015,261.4502756,LOW*,  ,  
1849,08-09-2015,266.3420205,  ,  ,  
1850,08-10-2015,264.9288252,  ,  ,  
1851,08-11-2015,271.4217361,HIGH*,  ,  
1852,08-12-2015,268.1438685,  ,  ,  
1853,8/13/2015,264.691628,  ,  ,  
1854,8/14/2015,266.3559416,  ,  ,  
1855,8/15/2015,261.9368366,  ,  ,  
1856,8/16/2015,258.9308174,  ,  ,  
1857,8/17/2015,258.0093983,  ,  ,  
1858,8/18/2015,217.8858831,  ,  ,  
1859,8/19/2015,227.2182519,  ,  ,  
1860,8/20/2015,235.5238831,  ,  ,  
1861,8/21/2015,232.8006178,  ,  ,  
1862,8/22/2015,230.6391733,  ,  ,  
1863,8/23/2015,228.6730739,  ,  ,  
1864,8/24/2015,211.9559176,LOW,LOW,LOW
1865,8/25/2015,222.6550395,  ,  ,  
1866,8/26/2015,226.1167002,  ,  ,  
1867,8/27/2015,224.9398773,  ,  ,  
1868,8/28/2015,232.1708083,  ,  ,  
1869,8/29/2015,229.8262002,  ,  ,  
1870,8/30/2015,229.0195725,  ,  ,  
1871,8/31/2015,230.6894661,  ,  ,  
1872,09-01-2015,227.9555704,  ,  ,  
1873,09-02-2015,229.5021807,  ,  ,  
1874,09-03-2015,227.1071216,  ,  ,  
1875,09-04-2015,231.1775634,  ,  ,  
1876,09-05-2015,235.9030061,  ,  ,  
1877,09-06-2015,240.8054722,  ,  ,  
1878,09-07-2015,240.6336157,  ,  ,  
1879,09-08-2015,244.1749527,HIGH,  ,  
1880,09-09-2015,238.7224632,  ,  ,  
1881,09-10-2015,238.7504772,  ,  ,  
1882,09-11-2015,240.8450081,  ,  ,  
1883,09-12-2015,236.3518322,  ,  ,  
1884,9/13/2015,230.5488373,  ,  ,  
1885,9/14/2015,230.948794,  ,  ,  
1886,9/15/2015,230.39859,  ,  ,  
1887,9/16/2015,229.0432858,  ,  ,  
1888,9/17/2015,233.2026978,  ,  ,  
1889,9/18/2015,233.1751309,  ,  ,  
1890,9/19/2015,232.2415681,  ,  ,  
1891,9/20/2015,231.3623238,  ,  ,  
1892,9/21/2015,226.773448,LOW,  ,  
1893,9/22/2015,230.6263048,  ,  ,  
1894,9/23/2015,230.1324378,  ,  ,  
1895,9/24/2015,234.3198685,  ,  ,  
1896,9/25/2015,235.5382218,  ,  ,  
1897,9/26/2015,234.5918144,  ,  ,  
1898,9/27/2015,233.2433098,  ,  ,  
1899,9/28/2015,240.0172653,  ,  ,  
1900,9/29/2015,237.3362338,  ,  ,  
1901,9/30/2015,236.739848,  ,  ,  
1902,10-01-2015,238.2298139,  ,  ,  
1903,10-02-2015,237.9370073,  ,  ,  
1904,10-03-2015,239.7358977,  ,  ,  
1905,10-04-2015,239.5169249,  ,  ,  
1906,10-05-2015,240.9612138,  ,  ,  
1907,10-06-2015,246.9404982,  ,  ,  
1908,10-07-2015,243.7344868,  ,  ,  
1909,10-08-2015,243.029633,  ,  ,  
1910,10-09-2015,244.4488875,  ,  ,  
1911,10-10-2015,245.9559243,  ,  ,  
1912,10-11-2015,248.5281654,  ,  ,  
1913,10-12-2015,246.0936373,  ,  ,  
1914,10/13/2015,250.4713007,  ,  ,  
1915,10/14/2015,253.1423255,  ,  ,  
1916,10/15/2015,254.693015,  ,  ,  
1917,10/16/2015,262.7373632,  ,  ,  
1918,10/17/2015,271.9309389,HIGH*,  ,  
1919,10/18/2015,263.4816774,LOW*,  ,  
1920,10/19/2015,264.3627282,  ,  ,  
1921,10/20/2015,270.8322119,  ,  ,  
1922,10/21/2015,268.0402177,  ,  ,  
1923,10/22/2015,275.4149565,  ,  ,  
1924,10/23/2015,278.612778,  ,  ,  
1925,10/24/2015,283.6111429,  ,  ,  
1926,10/25/2015,286.0496935,  ,  ,  
1927,10/26/2015,286.7033828,  ,  ,  
1928,10/27/2015,295.5629138,  ,  ,  
1929,10/28/2015,304.442097,  ,  ,  
1930,10/29/2015,314.8794623,  ,  ,  
1931,10/30/2015,328.4923212,HIGH*,  ,  
1932,10/31/2015,314.1195082,LOW*,  ,  
1933,11-01-2015,329.8542276,  ,  ,  
1934,11-02-2015,364.616628,  ,  ,  
1935,11-03-2015,400.9231052,  ,  ,  
1936,11-04-2015,405.4816815,HIGH,HIGH,  
1937,11-05-2015,384.341223,  ,  ,  
1938,11-06-2015,372.9754179,  ,  ,  
1939,11-07-2015,386.5045508,  ,  ,  
1940,11-08-2015,372.4001297,  ,  ,  
1941,11-09-2015,380.4956444,  ,  ,  
1942,11-10-2015,337.8305023,  ,  ,  
1943,11-11-2015,308.9221859,LOW,LOW,  
1944,11-12-2015,337.5229886,  ,  ,  
1945,11/13/2015,337.2789582,  ,  ,  
1946,11/14/2015,333.0471175,  ,  ,  
1947,11/15/2015,319.9280216,  ,  ,  
1948,11/16/2015,331.132725,  ,  ,  
1949,11/17/2015,335.8497861,  ,  ,  
1950,11/18/2015,335.744505,  ,  ,  
1951,11/19/2015,326.2321455,  ,  ,  
1952,11/20/2015,321.9404755,  ,  ,  
1953,11/21/2015,325.9052312,  ,  ,  
1954,11/22/2015,323.7169661,  ,  ,  
1955,11/23/2015,323.0125563,  ,  ,  
1956,11/24/2015,319.9613565,  ,  ,  
1957,11/25/2015,328.9604573,  ,  ,  
1958,11/26/2015,356.2552925,  ,  ,  
1959,11/27/2015,359.2688244,  ,  ,  
1960,11/28/2015,356.5673226,  ,  ,  
1961,11/29/2015,371.7076125,  ,  ,  
1962,11/30/2015,377.3898399,HIGH*,  ,  
1963,12-01-2015,362.5323758,  ,  ,  
1964,12-02-2015,359.2224041,LOW*,  ,  
1965,12-03-2015,361.2100681,  ,  ,  
1966,12-04-2015,363.2416318,  ,  ,  
1967,12-05-2015,389.3629588,  ,  ,  
1968,12-06-2015,393.3191297,  ,  ,  
1969,12-07-2015,395.3465883,  ,  ,  
1970,12-08-2015,413.7986604,  ,  ,  
1971,12-09-2015,417.6326712,  ,  ,  
1972,12-10-2015,415.7299243,  ,  ,  
1973,12-11-2015,453.8614801,  ,  ,  
1974,12-12-2015,435.8557224,  ,  ,  
1975,12/13/2015,434.4034664,  ,  ,  
1976,12/14/2015,442.9916897,  ,  ,  
1977,12/15/2015,464.6178717,HIGH,HIGH,HIGH
1978,12/16/2015,454.1424924,  ,  ,  
1979,12/17/2015,456.2401346,  ,  ,  
1980,12/18/2015,463.1757697,  ,  ,  
1981,12/19/2015,461.3999079,  ,  ,  
1982,12/20/2015,442.1539901,  ,  ,  
1983,12/21/2015,437.6401295,  ,  ,  
1984,12/22/2015,435.268379,  ,  ,  
1985,12/23/2015,442.6657271,  ,  ,  
1986,12/24/2015,455.878713,  ,  ,  
1987,12/25/2015,455.7188258,  ,  ,  
1988,12/26/2015,418.2215316,LOW,  ,  
1989,12/27/2015,422.7058945,  ,  ,  
1990,12/28/2015,421.0528796,  ,  ,  
1991,12/29/2015,431.3400213,  ,  ,  
1992,12/30/2015,426.043647,  ,  ,  
1993,12/31/2015,429.6771534,  ,  ,  
1994,01-01-2016,434.6780064,  ,  ,  
1995,01-02-2016,434.4398773,  ,  ,  
1996,01-03-2016,430.13618,  ,  ,  
1997,01-04-2016,433.4489711,  ,  ,  
1998,01-05-2016,432.6695026,  ,  ,  
1999,01-06-2016,430.6778697,  ,  ,  
2000,01-07-2016,459.2089401,HIGH,  ,  
2001,01-08-2016,454.1344237,  ,  ,  
2002,01-09-2016,449.8452162,  ,  ,  
2003,01-10-2016,448.5802162,  ,  ,  
2004,01-11-2016,449.033059,  ,  ,  
2005,01-12-2016,441.7681572,  ,  ,  
2006,1/13/2016,432.3106452,  ,  ,  
2007,1/14/2016,429.8232247,  ,  ,  
2008,1/15/2016,367.8231999,LOW,  ,  
2009,1/16/2016,388.0712046,  ,  ,  
2010,1/17/2016,382.4820865,  ,  ,  
2011,1/18/2016,384.8651666,  ,  ,  
2012,1/19/2016,378.161725,  ,  ,  
2013,1/20/2016,420.6229242,HIGH,  ,  
2014,1/21/2016,409.2984597,  ,  ,  
2015,1/22/2016,381.0464594,  ,  ,  
2016,1/23/2016,386.3706026,  ,  ,  
2017,1/24/2016,403.4469267,  ,  ,  
2018,1/25/2016,391.9860973,  ,  ,  
2019,1/26/2016,391.1429351,  ,  ,  
2020,1/27/2016,394.6275304,  ,  ,  
2021,1/28/2016,378.9009956,  ,  ,  
2022,1/29/2016,378.9999948,  ,  ,  
2023,1/30/2016,377.2627791,  ,  ,  
2024,1/31/2016,366.3416876,LOW,LOW,LOW
2025,02-01-2016,371.2234351,  ,  ,  
2026,02-02-2016,372.9276312,  ,  ,  
2027,02-03-2016,368.0982066,  ,  ,  
2028,02-04-2016,389.7230812,  ,  ,  
2029,02-05-2016,384.398414,  ,  ,  
2030,02-06-2016,374.6315555,  ,  ,  
2031,02-07-2016,375.1539176,  ,  ,  
2032,02-08-2016,370.8143503,  ,  ,  
2033,02-09-2016,373.5116129,  ,  ,  
2034,02-10-2016,379.0826116,  ,  ,  
2035,02-11-2016,377.6391651,  ,  ,  
2036,02-12-2016,382.2944565,  ,  ,  
2037,2/13/2016,389.5984325,  ,  ,  
2038,2/14/2016,406.1506695,HIGH*,  ,  
2039,2/15/2016,399.2676186,LOW*,  ,  
2040,2/16/2016,407.0353095,  ,  ,  
2041,2/17/2016,415.3241134,  ,  ,  
2042,2/18/2016,421.289663,  ,  ,  
2043,2/19/2016,419.6265285,  ,  ,  
2044,2/20/2016,440.1957601,HIGH,  ,  
2045,2/21/2016,438.7186127,  ,  ,  
2046,2/22/2016,437.5352951,  ,  ,  
2047,2/23/2016,420.0325926,  ,  ,  
2048,2/24/2016,423.9951125,  ,  ,  
2049,2/25/2016,424.0908703,  ,  ,  
2050,2/26/2016,431.762242,  ,  ,  
2051,2/27/2016,432.947846,  ,  ,  
2052,2/28/2016,433.1022627,  ,  ,  
2053,2/29/2016,437.7758726,  ,  ,  
2054,03-01-2016,432.8078672,  ,  ,  
2055,03-02-2016,423.0797894,  ,  ,  
2056,03-03-2016,419.2688213,  ,  ,  
2057,03-04-2016,407.9901543,  ,  ,  
2058,03-05-2016,397.3144539,LOW,  ,  
2059,03-06-2016,403.7051875,  ,  ,  
2060,03-07-2016,413.2293662,  ,  ,  
2061,03-08-2016,411.4259532,  ,  ,  
2062,03-09-2016,412.5407035,  ,  ,  
2063,03-10-2016,416.3409287,  ,  ,  
2064,03-11-2016,419.5119342,HIGH,  ,  
2065,03-12-2016,410.2641633,  ,  ,  
2066,3/13/2016,411.8058825,  ,  ,  
2067,3/14/2016,415.0269573,  ,  ,  
2068,3/15/2016,415.2664003,  ,  ,  
2069,3/16/2016,417.0241185,  ,  ,  
2070,3/17/2016,418.6053638,  ,  ,  
2071,3/18/2016,408.9015874,LOW,  ,  
2072,3/19/2016,409.1244299,  ,  ,  
2073,3/20/2016,412.0569538,  ,  ,  
2074,3/21/2016,411.6017741,  ,  ,  
2075,3/22/2016,416.5816538,  ,  ,  
2076,3/23/2016,417.3782995,  ,  ,  
2077,3/24/2016,413.5602399,  ,  ,  
2078,3/25/2016,416.3732438,  ,  ,  
2079,3/26/2016,416.8230967,  ,  ,  
2080,3/27/2016,425.4549598,HIGH*,  ,  
2081,3/28/2016,422.9174468, ,  ,  
2082,3/29/2016,415.8638288,  ,  ,  
2083,3/30/2016,412.7776978,LOW*,  ,  
2084,3/31/2016,415.9568112,  ,  ,  
2085,04-01-2016,417.2006603,  ,  ,  
2086,04-02-2016,419.7630567,  ,  ,  
2087,04-03-2016,420.0735789,  ,  ,  
2088,04-04-2016,419.5407279,  ,  ,  
2089,04-05-2016,422.5013644,  ,  ,  
2090,04-06-2016,421.9071912,  ,  ,  
2091,04-07-2016,421.46722,  ,  ,  
2092,04-08-2016,418.6434605,  ,  ,  
2093,04-09-2016,418.7586354,  ,  ,  
2094,04-10-2016,421.9544885,  ,  ,  
2095,04-11-2016,423.273044,  ,  ,  
2096,04-12-2016,427.4276646,  ,  ,  
2097,4/13/2016,424.8725181,  ,  ,  
2098,4/14/2016,425.856595,  ,  ,  
2099,4/15/2016,430.7244188,  ,  ,  
2100,4/16/2016,432.216313,  ,  ,  
2101,4/17/2016,429.3399687,  ,  ,  
2102,4/18/2016,429.6569337,  ,  ,  
2103,4/19/2016,437.5687262,  ,  ,  
2104,4/20/2016,442.6616533,  ,  ,  
2105,4/21/2016,452.1647028,HIGH*,  ,  
2106,4/22/2016,448.1344213,LOW*,  ,  
2107,4/23/2016,453.914723,  ,  ,  
2108,4/24/2016,463.3828714,  ,  ,  
2109,4/25/2016,465.3160067,  ,  ,  
2110,4/26/2016,469.6087645,HIGH,HIGH,  
2111,4/27/2016,445.7411131,  ,  ,  
2112,4/28/2016,451.0600618,  ,  ,  
2113,4/29/2016,457.0099652,  ,  ,  
2114,4/30/2016,449.9004845,  ,  ,  
2115,05-01-2016,455.0107312,  ,  ,  
2116,05-02-2016,444.9330612,LOW,  ,  
2117,05-03-2016,451.6288504,  ,  ,  
2118,05-04-2016,448.3679676,  ,  ,  
2119,05-05-2016,449.3360725,  ,  ,  
2120,05-06-2016,461.6938624,  ,  ,  
2121,05-07-2016,461.3618425,  ,  ,  
2122,05-08-2016,461.3788723,  ,  ,  
2123,05-09-2016,463.4622317,HIGH,  ,  
2124,05-10-2016,451.0796683,  ,  ,  
2125,05-11-2016,453.8963053,  ,  ,  
2126,05-12-2016,455.6072559,  ,  ,  
2127,5/13/2016,457.2419027,  ,  ,  
2128,5/14/2016,458.1195248,  ,  ,  
2129,5/15/2016,460.8577206,  ,  ,  
2130,5/16/2016,455.2240773,  ,  ,  
2131,5/17/2016,453.545777,  ,  ,  
2132,5/18/2016,454.4861841,  ,  ,  
2133,5/19/2016,437.7241871,LOW,LOW,  
2134,5/20/2016,442.3967992,  ,  ,  
2135,5/21/2016,444.0782072,  ,  ,  
2136,5/22/2016,440.5586688,  ,  ,  
2137,5/23/2016,444.2050573,  ,  ,  
2138,5/24/2016,445.6744549,  ,  ,  
2139,5/25/2016,450.5495272,  ,  ,  
2140,5/26/2016,454.4337224,  ,  ,  
2141,5/27/2016,471.8201173,  ,  ,  
2142,5/28/2016,530.9105979,  ,  ,  
2143,5/29/2016,527.5497124,  ,  ,  
2144,5/30/2016,533.493149,  ,  ,  
2145,5/31/2016,530.9436928,  ,  ,  
2146,06-01-2016,537.6136788,  ,  ,  
2147,06-02-2016,538.7712432,  ,  ,  
2148,06-03-2016,570.1759883,  ,  ,  
2149,06-04-2016,574.2662016,  ,  ,  
2150,06-05-2016,575.137638,  ,  ,  
2151,06-06-2016,585.857149,HIGH*,  ,  
2152,06-07-2016,578.4692407,  ,  ,  
2153,06-08-2016,583.0975853,  ,  ,  
2154,06-09-2016,577.1016997,LOW*,  ,  
2155,06-10-2016,579.8149936,  ,  ,  
2156,06-11-2016,605.449557,  ,  ,  
2157,06-12-2016,670.3923743,  ,  ,  
2158,6/13/2016,704.3217781,  ,  ,  
2159,6/14/2016,684.9483194,  ,  ,  
2160,6/15/2016,695.0014684,  ,  ,  
2161,6/16/2016,767.4200313,HIGH,HIGH,HIGH
2162,6/17/2016,750.0146339,  ,  ,  
2163,6/18/2016,758.2887801,  ,  ,  
2164,6/19/2016,766.7671327,  ,  ,  
2165,6/20/2016,722.4974524,  ,  ,  
2166,6/21/2016,669.6042047,  ,  ,  
2167,6/22/2016,594.8329746,LOW,  ,  
2168,6/23/2016,627.6778556,  ,  ,  
2169,6/24/2016,664.1269857,  ,  ,  
2170,6/25/2016,668.8726841,  ,  ,  
2171,6/26/2016,630.4342421,  ,  ,  
2172,6/27/2016,652.2448077,  ,  ,  
2173,6/28/2016,647.2187684,  ,  ,  
2174,6/29/2016,638.5863456,  ,  ,  
2175,6/30/2016,674.2848147,  ,  ,  
2176,07-01-2016,677.5123857,  ,  ,  
2177,07-02-2016,702.7393168,HIGH,  ,  
2178,07-03-2016,662.5500859,  ,  ,  
2179,07-04-2016,679.8424534,  ,  ,  
2180,07-05-2016,668.1659813,  ,  ,  
2181,07-06-2016,677.6513331,  ,  ,  
2182,07-07-2016,640.0532361,LOW,  ,  
2183,07-08-2016,665.0517084,  ,  ,  
2184,07-09-2016,651.941914,  ,  ,  
2185,07-10-2016,649.959341,  ,  ,  
2186,07-11-2016,650.2725947,  ,  ,  
2187,07-12-2016,670.023128,  ,  ,  
2188,7/13/2016,658.3336134,  ,  ,  
2189,7/14/2016,660.9059602,  ,  ,  
2190,7/15/2016,666.7586711,  ,  ,  
2191,7/16/2016,665.2756222,  ,  ,  
2192,7/17/2016,681.089602,HIGH,  ,  
2193,7/18/2016,675.1185792,  ,  ,  
2194,7/19/2016,674.6603603,  ,  ,  
2195,7/20/2016,667.3053649,  ,  ,  
2196,7/21/2016,666.8517393,  ,  ,  
2197,7/22/2016,650.5629116,  ,  ,  
2198,7/23/2016,657.377943,  ,  ,  
2199,7/24/2016,661.3939798,  ,  ,  
2200,7/25/2016,655.1195778,  ,  ,  
2201,7/26/2016,654.6263392,  ,  ,  
2202,7/27/2016,656.2751469,  ,  ,  
2203,7/28/2016,656.1964534,  ,  ,  
2204,7/29/2016,657.5575675,  ,  ,  
2205,7/30/2016,655.3617302,  ,  ,  
2206,7/31/2016,624.8044871,  ,  ,  
2207,08-01-2016,606.5092479,  ,  ,  
2208,08-02-2016,526.9811483,LOW,LOW,LOW
2209,08-03-2016,570.3470409,  ,  ,  
2210,08-04-2016,583.542158,  ,  ,  
2211,08-05-2016,581.2798057,  ,  ,  
2212,08-06-2016,590.795403,  ,  ,  
2213,08-07-2016,594.732324,HIGH,  ,  
2214,08-08-2016,591.6292839,  ,  ,  
2215,08-09-2016,587.9321382,  ,  ,  
2216,08-10-2016,589.9687583,  ,  ,  
2217,08-11-2016,589.5858847,  ,  ,  
2218,08-12-2016,587.1916496,  ,  ,  
2219,8/13/2016,585.3635816,  ,  ,  
2220,8/14/2016,571.3870625,  ,  ,  
2221,8/15/2016,566.5644413,LOW,  ,  
2222,8/16/2016,578.4149241,  ,  ,  
2223,8/17/2016,573.6637444,  ,  ,  
2224,8/18/2016,573.263192,  ,  ,  
2225,8/19/2016,573.9584579,  ,  ,  
2226,8/20/2016,581.7970701,  ,  ,  
2227,8/21/2016,580.7921926,  ,  ,  
2228,8/22/2016,584.9718977,HIGH,  ,  
2229,8/23/2016,582.6277474,  ,  ,  
2230,8/24/2016,578.7018317,  ,  ,  
2231,8/25/2016,576.0334366,  ,  ,  
2232,8/26/2016,578.8746534,  ,  ,  
2233,8/27/2016,570.2009937,LOW,  ,  
2234,8/28/2016,575.1052326,  ,  ,  
2235,8/29/2016,573.4292676,  ,  ,  
2236,8/30/2016,575.6956984,  ,  ,  
2237,8/31/2016,572.2727583,  ,  ,  
2238,09-01-2016,572.221702,  ,  ,  
2239,09-02-2016,576.8467674,  ,  ,  
2240,09-03-2016,600.3744068,  ,  ,  
2241,09-04-2016,610.5389133,  ,  ,  
2242,09-05-2016,607.5269642,  ,  ,  
2243,09-06-2016,612.9954583,  ,  ,  
2244,09-07-2016,615.6598191,  ,  ,  
2245,09-08-2016,630.550172,HIGH,  ,  
2246,09-09-2016,622.977884,  ,  ,  
2247,09-10-2016,624.7526404,  ,  ,  
2248,09-11-2016,608.2466759,  ,,  
2249,09-12-2016,607.7073727,  ,  ,  
2250,9/13/2016,608.6942963,  ,  ,  
2251,9/14/2016,609.4130877,  ,  ,  
2252,9/15/2016,607.0702626,  ,  ,  
2253,9/16/2016,607.806438,  ,  ,  
2254,9/17/2016,607.3814497,  ,  ,  
2255,9/18/2016,611.5334603,  ,  ,  
2256,9/19/2016,608.8713063,  ,  ,  
2257,9/20/2016,608.3717486,  ,  ,  
2258,9/21/2016,596.9457566,  ,  ,  
2259,9/22/2016,595.5647165,LOW,  ,  
2260,9/23/2016,602.3787849,  ,  ,  
2261,9/24/2016,602.6873597,  ,  ,  
2262,9/25/2016,600.6100549,  ,  ,  
2263,9/26/2016,606.7788106,  ,  ,  
2264,9/27/2016,605.1516137,  ,  ,  
2265,9/28/2016,604.6864944,  ,  ,  
2266,9/29/2016,605.202562,  ,  ,  
2267,9/30/2016,608.8658407,  ,  ,  
2268,10-01-2016,615.4084788,  ,  ,  
2269,10-02-2016,611.7485783,  ,  ,  
2270,10-03-2016,612.5903474,  ,  ,  
2271,10-04-2016,610.0078814,  ,  ,  
2272,10-05-2016,612.1477809,  ,  ,  
2273,10-06-2016,611.7608628,  ,  ,  
2274,10-07-2016,617.9057051,  ,  ,  
2275,10-08-2016,619.3010018,  ,  ,  
2276,10-09-2016,617.1010413,  ,  ,  
2277,10-10-2016,618.0852,  ,  ,  
2278,10-11-2016,642.9813873,HIGH*,  ,  
2279,10-12-2016,636.5979322,  ,  ,  
2280,10/13/2016,635.4440953,  ,  ,  
2281,10/14/2016,639.5860903,  ,  ,  
2282,10/15/2016,637.2837593,  ,  ,  
2283,10/16/2016,642.9130425,  ,  ,  
2284,10/17/2016,639.1375365,  ,  ,  
2285,10/18/2016,635.5765086,  ,  ,  
2286,10/19/2016,629.640708,  ,  ,  
2287,10/20/2016,628.5989011,LOW*,  ,  
2288,10/21/2016,630.9062034,  ,  ,  
2289,10/22/2016,654.508631,  ,  ,  
2290,10/23/2016,651.9619568,  ,  ,  
2291,10/24/2016,650.0271672,  ,  ,  
2292,10/25/2016,655.7925051,  ,  ,  
2293,10/26/2016,675.1098693,  ,  ,  
2294,10/27/2016,686.5233271,  ,  ,  
2295,10/28/2016,690.3906549,  ,  ,  
2296,10/29/2016,715.4454693,  ,  ,  
2297,10/30/2016,699.333411,  ,  ,  
2298,10/31/2016,698.897728,  ,  ,  
2299,11-01-2016,730.57848,  ,  ,  
2300,11-02-2016,740.3670555,HIGH,HIGH*,  
2301,11-03-2016,689.939207,LOW,LOW*,  
2302,11-04-2016,705.4320167,  ,  ,  
2303,11-05-2016,706.8193256,  ,  ,  
2304,11-06-2016,715.8968798,  ,  ,  
2305,11-07-2016,706.1812168,  ,  ,  
2306,11-08-2016,711.8358466,  ,  ,  
2307,11-09-2016,721.5015099,  ,  ,  
2308,11-10-2016,713.4076156,  ,  ,  
2309,11-11-2016,715.7033106,  ,  ,  
2310,11-12-2016,703.8475511,  ,  ,  
2311,11/13/2016,703.6264353,  ,  ,  
2312,11/14/2016,705.6435842,  ,  ,  
2313,11/15/2016,712.3471528,  ,  ,  
2314,11/16/2016,742.0501176,  ,  ,  
2315,11/17/2016,735.3180805,  ,  ,  
2316,11/18/2016,749.5787273,  ,  ,  
2317,11/19/2016,751.2138194,HIGH,  ,  
2318,11/20/2016,730.3508136,  ,  ,  
2319,11/21/2016,736.5069839,  ,  ,  
2320,11/22/2016,747.997678,  ,  ,  
2321,11/23/2016,741.2403179,  ,  ,  
2322,11/24/2016,737.354976,  ,  ,  
2323,11/25/2016,739.6852002,  ,  ,  
2324,11/26/2016,734.6529259,  ,  ,  
2325,11/27/2016,727.7411158,LOW,  ,  
2326,11/28/2016,730.0824838,  ,  ,  
2327,11/29/2016,731.6464357,  ,  ,  
2328,11/30/2016,742.2044513,  ,  ,  
2329,12-01-2016,753.6749101,  ,  ,  
2330,12-02-2016,772.3023827,  ,,  
2331,12-03-2016,766.1104681,  ,  ,  
2332,12-04-2016,766.3801391,  ,  ,  
2333,12-05-2016,752.6707262,  ,  ,  
2334,12-06-2016,759.1173258,  ,  ,  
2335,12-07-2016,764.9876501,  ,  ,  
2336,12-08-2016,767.6592246,  ,  ,  
2337,12-09-2016,771.9023211,  ,  ,  
2338,12-10-2016,775.4745613,  ,  ,  
2339,12-11-2016,770.4961505,  ,  ,  
2340,12-12-2016,778.5065991,  ,  ,  
2341,12/13/2016,778.9306946,  ,  ,  
2342,12/14/2016,776.9639615,  ,  ,  
2343,12/15/2016,776.176782,  ,  ,  
2344,12/16/2016,782.2302159,  ,  ,  
2345,12/17/2016,789.6029322,  ,  ,  
2346,12/18/2016,790.6329665,  ,  ,  
2347,12/19/2016,790.2790317,  ,  ,  
2348,12/20/2016,799.7775207,  ,  ,  
2349,12/21/2016,828.4836793,  ,  ,  
2350,12/22/2016,858.501434,  ,  ,  
2351,12/23/2016,915.5624383,HIGH*,  ,  
2352,12/24/2016,891.1552721,LOW*,  ,  
2353,12/25/2016,896.0032793,  ,  ,  
2354,12/26/2016,903.2012466,  ,  ,  
2355,12/27/2016,925.9508105,  ,  ,  
2356,12/28/2016,979.960974,  ,  ,  
2357,12/29/2016,973.4625594,  ,  ,  
2358,12/30/2016,961.1826582,  ,  ,  
2359,12/31/2016,968.970597,  ,  ,  
2360,01-01-2017,997.257358,  ,  ,  
2361,01-02-2017,1017.077886,  ,  ,  
